Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow
2954582540,"Oct 3, 2019, 12:48:56 PM",Morning Run,Run,,3006,9.66,26,FALSE,,activities/3146726386.fit.gz,0,,3006,2980,5.800000191,3.243000031,16,21,180.3999939,203.1999969,42.20000076,-0.182117328,,,87,84.27642822,146,138,,,444,,,26,,,,,,,,,,,,,0,,1,9750.799805,,,,,,,,,,,,,,,,,,,,,,,,,
2954582541,"Oct 6, 2019, 1:32:43 PM",Morning Run,Run,,6167,21.08,198,FALSE,,activities/3146726352.fit.gz,0,,6167,5585,5.400000095,3.775000095,72,93,166.1999969,189.8000031,31.39999962,-0.088213533,,,92,86.80998993,188,161,,,1034,,,198,,,,,,,,,,,,,0,,1,21292.59961,,,,,,,,,,,,,,,,,,,,,,,,,
2954582542,"Nov 8, 2019, 3:51:32 PM",Morning Run,Run,,2584,8.56,64,FALSE,,activities/3146726369.fit.gz,0,,2584,2504,6.800000191,3.417999983,9,7,186.1999969,196.3999939,16.79999924,0.102784529,,,104,86.61455536,178,156,,,476,,,64,,,,,,,,,,,,,0,,1,8672.799805,,,,,,,,,,,,,,,,,,,,,,,,,
2954582543,"Dec 17, 2019, 4:10:30 PM",Morning Run,Run,,1274,3.68,24,FALSE,,activities/3146726433.fit.gz,0,,1274,1219,3.799999952,3.020999908,29,0,359.3999939,393.6000061,8.199999809,0.890070796,,,86,84.13477325,167,149,,,217,,,24,,,,,,,,,,,,,0,,1,3768.600098,,,,,,,,,,,,,,,,,,,,,,,,,
2954582544,"Sep 28, 2019, 4:35:53 PM",Lunch Run,Run,,1414,4.72,34,FALSE,,activities/3146726397.fit.gz,0,,1414,1410,4.300000191,3.351999998,7,13,173.1999969,183.6000061,10.5,-0.118458346,,,88,84.47730255,176,152,,,266,,,34,,,,,,,,,,,,,0,,1,4744.899902,,,,,,,,,,,,,,,,,,,,,,,,,
2954582545,"Dec 12, 2019, 6:53:17 AM",Morning Run,Run,,4845,12.19,108,FALSE,,activities/3146726428.fit.gz,0,,4845,3605,10.19999981,3.381000042,25,30,1.600000024,31.20000076,33.29999924,-0.001640501,,,96,85.88201141,186,157,,,635,,,108,,,,,,,,,,,,,0,,1,12286.2998,,,,,,,,,,,,,,,,,,,,,,,,,
2954582546,"Oct 27, 2019, 1:25:06 PM",Morning Run,Run,,5229,19.32,194,FALSE,,activities/3146726406.fit.gz,0,,5229,5129,5.900000095,3.76699996,123,134,199.3999939,227.3999939,32.79999924,-0.119047619,,,92,87.66770935,177,164,,,1010,,,194,,,,,,,,,,,,,0,,1,19775.5,,,,,,,,,,,,,,,,,,,,,,,,,
2954582547,"Nov 10, 2019, 2:09:02 PM",Morning Run,Run,,4630,16.23,170,FALSE,,activities/3146726402.fit.gz,0,,4630,4522,5.300000191,3.588999987,21,14,181.3999939,191,30.70000076,0.030800315,,,93,85.71178436,178,163,,,915,,,170,,,,,,,,,,,,,0,,1,16318.7998,,,,,,,,,,,,,,,,,,,,,,,,,
2954582548,"Dec 7, 2019, 3:34:32 PM",Morning Run,Run,,5814,19.84,128,FALSE,,activities/3146726429.fit.gz,0,,5814,5434,4.599999905,3.65199995,24,29,168.8000031,186.8000031,8.5,-0.016124887,,,92,87.1466217,168,151,,,929,,,128,,,,,,,,,,,,,0,,1,19881,,,,,,,,,,,,,,,,,,,,,,,,,
2954582550,"Dec 11, 2019, 6:35:19 AM",Morning Run,Run,,3593,12.12,77,FALSE,,activities/3146726425.fit.gz,0,,3593,3418,4.699999809,3.546999931,45,61,-18.20000076,4.599999905,25.89999962,-0.059380464,,,92,85.47280121,168,150,,,566,,,77,,,,,,,,,,,,,0,,1,12196.59961,,,,,,,,,,,,,,,,,,,,,,,,,
2954582552,"Nov 6, 2019, 1:18:14 PM",Morning Run,Run,,3916,12.76,106,FALSE,,activities/3146726391.fit.gz,0,,3916,3503,5.300000191,3.64199996,15,14,324.2000122,333.3999939,7,-0.070525177,,,92,87.02481079,172,158,,,671,,,106,,,,,,,,,,,,,0,,1,12786,,,,,,,,,,,,,,,,,,,,,,,,,
2954582554,"Dec 4, 2019, 1:40:40 PM",Morning Run,Run,,3255,11.3,89,FALSE,,activities/3146726403.fit.gz,0,,3255,3132,4.800000191,3.60800004,27,45,158.1999969,200.6000061,14.10000038,-0.187557504,,,92,86.80641174,168,156,,,588,,,89,,,,,,,,,,,,,0,,1,11308.59961,,,,,,,,,,,,,,,,,,,,,,,,,
2954582555,"Dec 22, 2019, 1:46:32 PM",Morning Run,Run,,6214,19.32,179,FALSE,,activities/3146726314.fit.gz,0,,6214,5913,4.400000095,3.267999887,536,546,340.2000122,543.2000122,46.09999847,-0.116960883,,,101,84.50605011,185,157,,,1007,,,179,,,,,,,,,,,,,0,,1,22008.30078,,,,,,,,,,,,,,,,,,,,,,,,,
2954582556,"Nov 13, 2019, 10:15:10 PM",Afternoon Run,Run,,4336,12.12,73,FALSE,,activities/3146726418.fit.gz,0,,4336,3470,5.199999809,3.493000031,8,21,170.6000061,187.6000061,29.29999924,0.008250348,,,95,86.53596497,164,148,,,570,,,73,,,,,,,,,,,,,0,,1,12234,,,,,,,,,,,,,,,,,,,,,,,,,
2954582557,"Oct 13, 2019, 12:32:52 PM",Morning Run,Run,,4889,15.22,118,FALSE,,activities/3146726416.fit.gz,0,,4889,4008,8.300000191,3.799000025,12,18,172,183.3999939,16.70000076,-0.036776297,,,92,87.27156067,171,157,,,757,,,118,,,,,,,,,,,,,0,,1,15282.40039,,,,,,,,,,,,,,,,,,,,,,,,,
2954582561,"Oct 11, 2019, 3:46:22 PM",Morning Run,Run,,1550,6.54,65,FALSE,,activities/3146726417.fit.gz,0,,1550,1550,5.800000191,4.221000195,133,129,135,194.1999969,43.40000153,0.378973097,,,95,87.76843262,182,166,,,326,,,65,,,,,,,,,,,,,0,,1,7281.600098,,,,,,,,,,,,,,,,,,,,,,,,,
2954582565,"Nov 27, 2019, 1:42:19 PM",Morning Run,Run,,3050,11.27,114,FALSE,,activities/3146726401.fit.gz,0,,3050,3032,5.300000191,3.720000029,55,78,140.3999939,184.3999939,37.40000153,-0.232320994,,,90,87.08820343,190,163,,,608,,,114,,,,,,,,,,,,,0,,1,11455.7998,,,,,,,,,,,,,,,,,,,,,,,,,
2954582567,"Sep 29, 2019, 2:13:48 PM",Morning Run,Run,,3588,12.88,106,FALSE,,activities/3146726411.fit.gz,0,,3588,3497,6.099999905,3.684000015,72,70,159.8000031,261.3999939,32.70000076,0.420595199,,,89,85.84628296,170,158,,,681,,,106,,,,,,,,,,,,,0,,1,13099.5,,,,,,,,,,,,,,,,,,,,,,,,,
2954586261,"Nov 7, 2019, 2:18:35 PM",Morning Run,Run,,2829,9.68,71,FALSE,,activities/3146731022.fit.gz,0,,2829,2787,4.699999809,3.473999977,23,37,166.8000031,194.8000031,8.199999809,-0.140491515,,,92,86.57610321,160,151,,,513,,,71,,,,,,,,,,,,,0,,1,9697.900391,,,,,,,,,,,,,,,,,,,,,,,,,
2954586264,"Dec 19, 2019, 3:23:59 PM",Morning Run,Run,,2991,9.66,79,FALSE,,activities/3146731021.fit.gz,0,,2991,2919,4,3.309999943,44,63,317.6000061,356.6000061,37.70000076,-0.227670208,,,90,85.0473938,166,155,,,536,,,79,,,,,,,,,,,,,0,,1,9858.200195,,,,,,,,,,,,,,,,,,,,,,,,,
2954588560,"Oct 10, 2019, 12:49:00 PM",Morning Run,Run,,2920,9.81,72,FALSE,,activities/3146733718.fit.gz,0,,2920,2852,4.800000191,3.438999891,31,38,169.1999969,187.3999939,15.60000038,-0.071354307,,,88,85.21504211,161,151,,,517,,,72,,,,,,,,,,,,,0,,1,9853.900391,,,,,,,,,,,,,,,,,,,,,,,,,
2954588562,"Nov 23, 2019, 3:08:25 PM",Morning Run,Run,,1400,4.8,39,FALSE,,activities/3146733715.fit.gz,0,,1400,1400,4.199999809,3.431999922,7,2,181.3999939,186.1999969,9.5,0.020806458,,,92,85.6528244,169,155,,,272,,,39,,,,,,,,,,,,,0,,1,4815.399902,,,,,,,,,,,,,,,,,,,,,,,,,
2954589796,"Nov 26, 2019, 2:08:46 PM",Morning Run,Run,,1143,4.02,12,FALSE,,activities/3146735132.fit.gz,0,,1143,936,5.599999905,4.301000118,0,5,167.3999939,173.3999939,8.5,-0.014893511,,,97,87.58557892,163,139,,,151,,,12,,,,,,,,,,,,,0,,1,4045.300049,,,,,,,,,,,,,,,,,,,,,,,,,
2954589797,"Oct 8, 2019, 12:17:26 PM",Morning Run,Run,,1226,4.31,30,FALSE,,activities/3146735141.fit.gz,0,,1226,1190,6.800000191,3.628999949,26,25,158.8000031,183.3999939,32.40000153,-0.152823761,,,88,85.97140503,162,153,,,231,,,30,,,,,,,,,,,,,0,,1,4423.700195,,,,,,,,,,,,,,,,,,,,,,,,,
2954590760,"Oct 1, 2019, 12:25:38 PM",Morning Run,Run,,1309,4.15,24,FALSE,,activities/3146736345.fit.gz,0,,1309,1154,4.599999905,3.601000071,21,26,186.3999939,204,31.29999924,-0.134725496,,,88,84.93223572,159,148,,,212,,,24,,,,,,,,,,,,,0,,1,4268.600098,,,,,,,,,,,,,,,,,,,,,,,,,
2954590761,"Dec 3, 2019, 1:37:58 PM",Morning Run,Run,,2879,9.71,75,FALSE,,activities/3146736342.fit.gz,0,,2879,2863,4.400000095,3.392999887,21,30,168.1999969,194.8000031,14.89999962,-0.123487279,,,92,85.40154266,168,153,,,499,,,75,,,,,,,,,,,,,0,,1,9757.099609,,,,,,,,,,,,,,,,,,,,,,,,,
2956224902,"Dec 25, 2019, 2:47:39 PM",Christmas run with Benji!,Run,,2008,6.83,45,FALSE,,activities/3148661984.fit.gz,0,,2008,2005,4.199999809,3.403000116,82,39,373.3999939,452.7999878,9.600000381,0.761268973,,,91,84.99250793,162,151,,,357,,,45,,,,,,,,,,,,,0,,1,7038.100098,,,,,,,,,,,,,,,,,,,,,,,,,
2956225669,"Dec 25, 2019, 3:23:13 PM",Pt 2 of run because watch stopped and saved halfway through :),Run,,2139,6.19,48,FALSE,,activities/3148663033.fit.gz,0,,2139,2139,4.099999905,2.898000002,85,136,375.6000061,471.7999878,47.40000153,-0.826019645,,,97,83.58922577,166,150,,,357,,,48,,,,,,,,,,,,,0,,1,6496.200195,,,,,,,,,,,,,,,,,,,,,,,,,
2956226099,"Dec 25, 2019, 7:36:00 PM",Beginning of Christmas hike that my watch spontaneously started recording,Walk,,1018,1.06,2,FALSE,,activities/3148663608.fit.gz,0,,1018,823,1.799999952,1.036999941,93,0,405.7999878,500.2000122,42.70000076,8.831266403,,,77,52.95964813,125,105,,,89,,,2,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2961130730,"Dec 26, 2019, 4:22:07 PM",Morning Run,Run,,2830,9.42,64,FALSE,,activities/3154298138.fit.gz,0,,2830,2709,4.400000095,3.479000092,65,84,350.2000122,405,20.60000038,-0.21643874,,,92,85.6444931,167,151,,,478,,,64,,,,,,,,,,,,,0,,1,9527,,,,,,,,,,,,,,,,,,,,,,,,,
2961131109,"Dec 27, 2019, 3:04:35 PM",Morning Run,Run,,1197,4.02,13,FALSE,,activities/3154298564.fit.gz,0,,1197,1117,4.199999809,3.599999905,2,36,349.2000122,391.3999939,20.79999924,-0.979660869,,,89,85.38227081,159,140,,,182,,,13,,,,,,,,,,,,,0,,1,3956.100098,,,,,,,,,,,,,,,,,,,,,,,,,
2961131517,"Dec 27, 2019, 4:10:49 PM",Morning Run,Run,,1228,3.37,19,FALSE,,activities/3154298974.fit.gz,0,,1228,1143,3.799999952,2.953000069,22,2,355.3999939,396.2000122,45.5,1.131114483,,,87,83.49472046,161,145,,,199,,,19,,,,,,,,,,,,,0,,1,3480.800049,,,,,,,,,,,,,,,,,,,,,,,,,
2961132008,"Dec 27, 2019, 10:45:56 PM",Afternoon Run,Run,,1599,4.84,15,FALSE,,activities/3154299540.fit.gz,0,,1599,1580,4.300000191,3.066999912,34,59,390.6000061,451.3999939,33.29999924,-0.371371388,,,97,84.87228394,157,139,,,243,,,15,,,,,,,,,,,,,0,,1,4874.399902,,,,,,,,,,,,,,,,,,,,,,,,,
2966234274,"Dec 28, 2019, 8:52:17 PM",Quartz Peak pt. 1,Hike,,2201,2.34,9,FALSE,,activities/3160085233.fit.gz,0,,2201,2177,1.899999976,1.062000036,366.7999878,4,486.7999878,849.2000122,50,15.0632267,,,79,51.01177597,152,113.5149536,,,247,,,9,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2966238087,"Dec 28, 2019, 9:29:15 PM",Quartz Peak pt. 2,Hike,Been wanting to do this hike for 5 years so I’m really happy it finally happened. Was so cool to be able to look around and see nothing but an expanse of untouched land ,9961,6.78,39,FALSE,,activities/3160089588.fit.gz,0,,9961,7735,2.200000048,0.754999995,408,740,453.3999939,1244,49.59999847,-5.89891386,,,79,56.52197266,163,118.1372681,,,734,,,39,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2966240324,"Dec 29, 2019, 3:15:30 PM",Long run w/ Benj,Run,,5493,19.32,188,FALSE,,activities/3160091970.fit.gz,0,,5493,5350,4.900000095,3.611000061,95,118,328.6000061,412.7999878,22.39999962,-0.211186677,,,91,85.54125214,177,162,,,986,,,188,,,,,,,,,,,0,,0,,1,19488,,,,,,,,,,,,,,,,,,,,,,,,,
2969134171,"Dec 30, 2019, 7:00:30 PM",Lunch Run,Run,,3073,9.66,69,FALSE,,activities/3163465431.fit.gz,0,,3073,2945,6.800000191,3.28399992,35,45,353.3999939,426.3999939,39.20000076,-0.184143007,,,91,84.65088654,166,151,,,522,,,69,,,,,,,,,,,,,0,,1,9886,,,,,,,,,,,,,,,,,,,,,,,,,
2969134896,"Dec 31, 2019, 12:13:28 AM",Afternoon Run,Run,,1520,4.83,19,FALSE,,activities/3163466280.fit.gz,0,,1520,1517,3.799999952,3.183000088,36,40,365.7999878,411.3999939,12.30000019,-0.694516242,,,91,85.11881256,159,141,,,249,,,19,,,,,,,,,,,,,0,,1,4885.399902,,,,,,,,,,,,,,,,,,,,,,,,,
2971746549,"Dec 31, 2019, 3:04:28 PM",Warmup,Run,,1444,4.9,28,FALSE,,activities/3166430993.fit.gz,0,,1444,1405,4.199999809,3.486999989,11,47,379.7999878,413.6000061,6.5,-0.644884825,,,88,85.09038544,159,147,,,248,,,28,,,,,,,,,,,0,,0,,1,4859.100098,,,,,,,,,,,,,,,,,,,,,,,,,
2971747672,"Dec 31, 2019, 3:45:39 PM",Morning Run,Run,,570,1.76,3,FALSE,,activities/3166432276.fit.gz,0,,570,408,5.699999809,3.078999996,0,2,360.6000061,368.3999939,16.89999962,0.44333294,,,96,84.62771606,146,135,,,87,,,3,,,,,,,,,,,0,,0,,1,1798.099976,,,,,,,,,,,,,,,,,,,,,,,,,
2971748732,"Dec 31, 2019, 4:33:36 PM","Post track workout cool down, last run of the decade",Run,,1493,4.5,38,FALSE,,activities/3166433468.fit.gz,0,,1493,1469,3.900000095,3.066999912,28,6,368.2000122,402.3999939,5.599999905,0.630074978,,,86,83.52520752,169,153,,,279,,,38,,,,,,,,,,,0,,0,,1,4587.600098,,,,,,,,,,,,,,,,,,,,,,,,,
2973714196,"Jan 1, 2020, 5:15:25 PM",Pima Canyon to Telegraph Pass,Run,Sent it on SoMo today because sadly will be saying goodbye to these trails soon,6020,13.48,142,FALSE,,activities/3168660784.fit.gz,0,,6020,5044,4.599999905,2.674000025,516,387,420.3999939,747.7999878,49.09999847,0.22538051,,,93,82.33455658,178,156,,,834,,,142,,,,,,,,,,,0,,0,,1,16441.09961,,,,,,,,,,,,,,,,,,,,,,,,,
2977271378,"Jan 2, 2020, 6:20:50 PM",Lunch Run,Run,,3274,9.67,59,FALSE,,activities/3172671143.fit.gz,0,,3274,3218,5.599999905,3.006000042,199,209,372.7999878,461.2000122,29,-0.215042651,,,95,83.91070557,170,147,,,510,,,59,,,,,,,,,,,,,0,,1,10366.5,,,,,,,,,,,,,,,,,,,,,,,,,
2978608912,"Jan 3, 2020, 2:49:56 PM",Warmup,Run,,987,3.23,14,FALSE,,activities/3174193835.fit.gz,0,,987,944,4,3.423000097,0,38,353.2000122,394.3999939,6.800000191,-1.219700933,,,88,85.48934174,157,142,,,154,,,14,,,,,,,,,,,0,,0,,1,3162.899902,,,,,,,,,,,,,,,,,,,,,,,,,
2978609656,"Jan 3, 2020, 3:23:38 PM",Morning Run,Run,,1551,5.05,44,FALSE,,activities/3174194682.fit.gz,0,,1551,1503,6.699999809,3.255000114,2,4,355.3999939,365.3999939,28.39999962,0.110805519,,,100,85.03357697,178,157,,,289,,,44,,,,,,,,,,,0,,0,,1,5095.600098,,,,,,,,,,,,,,,,,,,,,,,,,
2981186870,"Jan 3, 2020, 3:53:44 PM",Post track workout cooldown,Run,,1749,4.83,29,FALSE,,activities/3177095120.fit.gz,0,,1749,1687,3.5,2.865999937,52,30,361.7999878,408.3999939,48.79999924,0.343329877,,,87,83.4851532,163,145,,,271,,,29,,,,,,,,,,,0,,0,,1,5056.399902,,,,,,,,,,,,,,,,,,,,,,,,,
2981187952,"Jan 4, 2020, 12:50:40 AM",Bye Tukee 👋,Run,"Super cute run at sunset along the Chandler lights with some good pals. Back to school to conquer another quarter and Midwest winter. Go cats! It’s been real, Tukee. Always sad to leave these people, the warm weather, and trails. ",1882,4.84,10,FALSE,,activities/3177096331.fit.gz,0,,1882,1698,3.5,2.851999998,7,9,384.6000061,394.2000122,12.80000019,-0.020646228,,,88,84.31769562,144,135,,,235,,,10,,,,,,,,,,,0,,0,,1,4862.700195,,,,,,,,,,,,,,,,,,,,,,,,,
2985419203,"Jan 5, 2020, 3:14:25 PM",Morning Run,Run,,6029,19.32,146,FALSE,,activities/3181853251.fit.gz,0,,6029,5263,7.199999809,3.671000004,60,51,233.3999939,260.2000122,49,0.046582162,,,92,86.58650208,176,156,,,916,,,146,,,,,,,,,,,,,0,,1,19492.30078,,,,,,,,,,,,,,,,,,,,,,,,,
2991929318,"Jan 6, 2020, 9:29:53 PM",Afternoon Run,Run,,2984,9.57,64,FALSE,,activities/3189241447.fit.gz,0,,2984,2789,5.400000095,3.431999922,2,13,160,178.8000031,44.5,0.041785493,,,91,85.12689209,164,150,,,471,,,64,,,,,,,,,,,,,0,,1,9710.599609,,,,,,,,,,,,,,,,,,,,,,,,,
2996042866,"Jan 8, 2020, 10:22:07 PM",Afternoon Ride,Ride,,1804,0,13,FALSE,,activities/3193915125.fit.gz,0,,1804,1804,0,0,,,,,0,0,,,,,145,128,,,239,,,13,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2997630005,"Jan 9, 2020, 9:15:40 PM",Afternoon Run,Run,,1091,3.22,12,FALSE,,activities/3195678961.fit.gz,0,,1091,923,5.300000191,3.494999886,11,11,181.1999969,195,13.10000038,-0.421274364,,,90,86.45692444,158,140,,,151,,,12,,,,,,,,,,,,,0,,1,3260.600098,,,,,,,,,,,,,,,,,,,,,,,,,
2997630163,"Jan 9, 2020, 10:24:03 PM",Afternoon Run,Run,,945,2.61,11,FALSE,,activities/3195679210.fit.gz,0,,945,807,7,3.234999895,69,79,144.3999939,175.8000031,48.79999924,-0.33716476,,,90,85.16120911,158,143,,,135,,,11,,,,,,,,,,,,,0,,1,3072.699951,,,,,,,,,,,,,,,,,,,,,,,,,
3006417163,"Jan 10, 2020, 9:34:03 PM",Afternoon Run,Run,,1974,6.42,23,FALSE,,activities/3205475704.fit.gz,0,,1974,1970,4.800000191,3.262000084,20,22,172.8000031,187.1999969,8.600000381,-0.024895363,,,90,84.49847412,151,141,,,304,,,23,,,,,,,,,,,,,0,,1,6457.899902,,,,,,,,,,,,,,,,,,,,,,,,,
3006417436,"Jan 11, 2020, 9:23:59 AM",Love when Garmin time resets randomly :) ,Run,,601,1.95,11,FALSE,,activities/3205476058.fit.gz,0,,601,601,3.400000095,3.253999949,2,7,227.8000031,237.6000061,29.5,-0.296811819,,,90,86.12227631,158,147,,,108,,,11,,,,,,,,,,,0,,0,,1,1951.900024,,,,,,,,,,,,,,,,,,,,,,,,,
3006417934,"Jan 11, 2020, 2:44:13 PM",Morning Run,Run,,937,2.88,16,FALSE,,activities/3205476478.fit.gz,0,,937,894,3.400000095,3.081430197,12,25,266.6000061,292,4.099999905,-0.45717451,,,89,86.0067215,159,145,,,154,,,16,,,,,,,,,,,,,0,,1,2878,,,,,,,,,,,,,,,,,,,,,,,,,
3006418728,"Jan 11, 2020, 4:08:36 PM",Lunch Run,Run,,1647,4.76,42,FALSE,,activities/3205477274.fit.gz,0,,1647,1629,4.599999905,2.923000097,56,52,189.3999939,284.2000122,13.69999981,-1.591300368,,,89,83.35315704,170,154,,,305,,,42,,,,,,,,,,,,,0,,1,4870.600098,,,,,,,,,,,,,,,,,,,,,,,,,
3006420409,"Jan 12, 2020, 3:20:51 PM",Morning Run,Run,,4403,15.26,123,FALSE,,activities/3205479250.fit.gz,0,,4403,4271,5.400000095,3.573999882,18,24,159.3999939,182,34.5,-0.062888138,,,93,87.18425751,168,156,,,768,,,123,,,,,,,,,,,,,0,,1,15299.5,,,,,,,,,,,,,,,,,,,,,,,,,
3009461644,"Jan 13, 2020, 1:18:10 PM",Morning Run,Run,,1961,1.86,4,FALSE,,activities/3208909868.fit.gz,0,,1961,1706,4.400000095,1.092000008,95,127,104,155.3999939,48.90000153,-1.460010767,,,91,85.66132355,150,134,,,245,,,4,,,,,,,,,,,0,,0,,1,2291.899902,,,,,,,,,,,,,,,,,,,,,,,,,
3009462158,"Jan 13, 2020, 9:20:58 PM",Afternoon Run,Run,,2457,8.24,43,FALSE,,activities/3208910353.fit.gz,0,,2457,2392,4.900000095,3.447000027,17,8,171.8000031,186,7.5,0.077592686,,,90,86.68357086,160,146,,,400,,,43,,,,,,,,,,,,,0,,1,8277,,,,,,,,,,,,,,,,,,,,,,,,,
3011865712,"Jan 14, 2020, 9:12:50 PM",Afternoon Run,Run,,1208,4.33,13,FALSE,,activities/3211575805.fit.gz,0,,1208,1208,4.300000191,3.589999914,5,5,182.1999969,191.6000061,4.699999809,-0.124656618,,,89,86.10282135,161,139,,,194,,,13,,,,,,,,,,,,,0,,1,4378.100098,,,,,,,,,,,,,,,,,,,,,,,,,
3011866277,"Jan 14, 2020, 9:47:37 PM",Afternoon Run,Run,,1446,6.46,22,FALSE,,activities/3211576529.fit.gz,0,,1446,1446,5.400000095,4.46600008,4,9,178.3999939,185.1999969,11.30000019,-0.034057837,,,94,88.30721283,158,144,,,246,,,22,,,,,,,,,,,,,0,,1,6501,,,,,,,,,,,,,,,,,,,,,,,,,
3011866869,"Jan 14, 2020, 10:15:46 PM",Afternoon Run,Run,,1180,3.69,36,FALSE,,activities/3211577159.fit.gz,0,,1180,1169,4.099999905,3.164000034,4,5,181,187.8000031,3.400000095,-0.021629222,,,87,84.89135742,165,158,,,231,,,36,,,,,,,,,,,,,0,,1,3710.800049,,,,,,,,,,,,,,,,,,,,,,,,,
3015094334,"Jan 15, 2020, 9:48:55 PM",Afternoon Run,Run,,3644,12.88,90,FALSE,,activities/3215186791.fit.gz,0,,3644,3391,4.900000095,3.799000025,12,41,135.8000031,184,11,-0.271661103,,,91,86.50296021,177,154,,,621,,,90,,,,,,,,,,,,,0,,1,12853.2998,,,,,,,,,,,,,,,,,,,,,,,,,
3018191970,"Jan 16, 2020, 1:35:42 PM",Morning Run,Run,,1778,0.7,3,FALSE,,activities/3218666417.fit.gz,0,,1778,218,5.199999809,3.23300004,,0,107.5999985,110.1999969,9.699999809,-0.02831658,,,88,85.77523041,154,139,,,34,,,3,,,,,,,,,,,0,,0,,1,708.7000122,,,,,,,,,,,,,,,,,,,,,,,,,
3018192405,"Jan 16, 2020, 9:27:46 PM",Afternoon Run,Run,,2581,8.04,34,FALSE,,activities/3218666922.fit.gz,0,,2581,2393,4.300000191,3.359999895,15,13,167,183,15,-0.059691098,,,98,85.66498566,165,143,,,396,,,34,,,,,,,,,,,,,0,,1,8063.299805,,,,,,,,,,,,,,,,,,,,,,,,,
3020504947,"Jan 17, 2020, 9:23:28 PM",Afternoon Run,Run,,937,3.05,14,FALSE,,activities/3221283430.fit.gz,0,,937,902,4.099999905,3.380000114,2,11,151.6000061,168.3999939,2.599999905,-0.406664044,,,108,85.52397156,157,144,,,159,,,14,,,,,,,,,,,,,0,,1,3036,,,,,,,,,,,,,,,,,,,,,,,,,
3026554741,"Jan 19, 2020, 3:00:40 PM",Too cold,Run,"Felt like -12 outside so forced inside. 5 on tread, 3 on turf, then 4 more on tread to mix up the surfaces. Solid mental toughness building and threw in some good hills on the tread too",5400,19.31,,FALSE,,,0,,5400,5400,,3.576327085,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3029016885,"Jan 20, 2020, 3:18:48 PM",Morning Run,Run,,2362,8.04,34,FALSE,,activities/3230785948.fit.gz,0,,2362,2335,4.599999905,3.444999933,9,25,153.1999969,181,18.39999962,-0.218772143,,,92,86.69257355,172,142,,,365,,,34,,,,,,,,,,,,,0,,1,8050.899902,,,,,,,,,,,,,,,,,,,,,,,,,
3029377994,"Jan 20, 2020, 11:12:37 PM",Afternoon Run,Run,,1626,4.96,30,FALSE,,activities/3231193857.fit.gz,0,,1626,1540,4.099999905,3.22300005,11,9,164.6000061,171.1999969,5.599999905,0.016111167,,,90,86.15439606,166,150,,,283,,,30,,,,,,,,,,,,,0,,1,4984.5,,,,,,,,,,,,,,,,,,,,,,,,,
3033564878,"Jan 21, 2020, 9:18:35 PM",Afternoon Run,Run,,1401,4.84,32,FALSE,,activities/3235883820.fit.gz,0,,1401,1376,4.300000191,3.51699996,5,25,150.3999939,174.8000031,13.30000019,-0.442194432,,,91,86.63430786,168,152,,,259,,,32,,,,,,,,,,,,,0,,1,4818.799805,,,,,,,,,,,,,,,,,,,,,,,,,
3033565276,"Jan 21, 2020, 10:46:45 PM",Afternoon Run,Run,,601,1.93,17,FALSE,,activities/3235884114.fit.gz,0,,601,601,4.5,3.21600008,16,2,154.6000061,192,10,1.770094752,,,91,86.03858948,163,156,,,119,,,17,,,,,,,,,,,,,0,,1,1968.800049,,,,,,,,,,,,,,,,,,,,,,,,,
